헤브론스타국가코드,현지언어국가명,영문국가명,국가언어코드값,현지언어명,영문언어명,현지언어기업명,통화구분코드,화폐단위명,영문기업명,법인등록번호,사업자등록번호,현지언어산업군명,영문산업군명,설립일자,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,회계연도,회계분기,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,이자비용,기타영업외비용금액,영업이익손실금액,이자수익,기타영업외수익금액,법인세차감전순이익,당기순이익/손실금액,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업CAGR,기업 연수,기업 상태,기업추가정보값,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,SNOWWORLD,EUR,유로,SNOWWORLD,(NA)법인등록번호,(NA)사업자등록번호,"2010, Health Care","2010, Health Care",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SLIGR,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,36.898천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,3.677천 유로,(NA) 기타영업외비용금액,4.507천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,317천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 9.50,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,SPEAR INVESTMENTS I B.V. ORDINARY SHARES,EUR,유로,SPEAR INVESTMENTS I B.V. ORDINARY SHARES,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SNOW,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,0천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,천 유로,(NA) 기타영업외비용금액,천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-5.589천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 9.90,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,SPEAR INVESTMENTS I TREASURY SHARES,EUR,유로,SPEAR INVESTMENTS I TREASURY SHARES,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SPR1,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,(NA)기업추가정보값,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,SPEAR INVESTMENTS I WARRANTS,EUR,유로,SPEAR INVESTMENTS I WARRANTS,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SPR1T,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,(NA) 매출액,(NA) 매출원가금액,(NA) 판매비관리비금액,(NA) 이자비용,(NA) 기타영업외비용금액,(NA) 영업이익손실금액,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,(NA) 당기순이익,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.22,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,TETRAGON FINANCIAL GROUP,EUR,유로,TETRAGON FINANCIAL GROUP,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SPR1W,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,538.326천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,0천 유로,(NA) 기타영업외비용금액,0천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,374.426천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 10.30,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,Thunderbird Resorts Inc.,EUR,유로,Thunderbird Resorts Inc.,(NA)법인등록번호,(NA)사업자등록번호,"4050, Travel and Leisure","4050, Travel and Leisure",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TFG,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,13.289천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,-1.491천 유로,(NA) 기타영업외비용금액,298천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-1.596천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 0.06,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,TIE KINETIX,EUR,유로,TIE KINETIX,(NA)법인등록번호,(NA)사업자등록번호,"1010, Technology","1010, Technology",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TBIRD,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,14.856천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,-162천 유로,(NA) 기타영업외비용금액,249천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,632천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 18.90,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,TKH GROUP N.V.,EUR,유로,TKH GROUP N.V.,(NA)법인등록번호,(NA)사업자등록번호,"5020, Industrial Goods and Services","5020, Industrial Goods and Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TIE,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,1.523.773천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,7.286천 유로,(NA) 기타영업외비용금액,136.887천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,95.224천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 42.86,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,TOMTOM,EUR,유로,TOMTOM,(NA)법인등록번호,(NA)사업자등록번호,"1010, Technology","1010, Technology",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TWEKA,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,506.926천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,1.391천 유로,(NA) 기타영업외비용금액,-93.191천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,-94.653천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 8.30,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,UNIVERSAL MUSIC GROUP,EUR,유로,UNIVERSAL MUSIC GROUP,(NA)법인등록번호,(NA)사업자등록번호,"4030, Media","4030, Media",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,TOM2,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,8.504.000천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,16.000천 유로,(NA) 기타영업외비용금액,1.394.000천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,888.000천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 20.02,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,UNIBAIL-RODAMCO-WESTFIELD,EUR,유로,UNIBAIL-RODAMCO-WESTFIELD,(NA)법인등록번호,(NA)사업자등록번호,"3510, Real Estate","3510, Real Estate",(NA) 설립일자,"XAMS, XPAR",EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,UMG,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,1.833.400천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,208.300천 유로,(NA) 기타영업외비용금액,461.700천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,2.500천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 64.11,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,UNILEVER PLC,EUR,유로,UNILEVER PLC,(NA)법인등록번호,(NA)사업자등록번호,"4520, Personal Care, Drug and Grocery Stores","4520, Personal Care, Drug and Grocery Stores",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,URW,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,52.444.000천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,508.000천 유로,(NA) 기타영업외비용금액,8.702.000천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,6.621.000천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 40.765,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,V LANSCHOT KEMPEN,EUR,유로,V LANSCHOT KEMPEN,(NA)법인등록번호,(NA)사업자등록번호,"3010, Banks","3010, Banks",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,UNA,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,569.660천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,17.837천 유로,(NA) 기타영업외비용금액,131.869천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,178.450천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 25.80,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
NLD,Nederland,Nederlands,NL,Nederlands,Dutch,VALUE8,EUR,유로,VALUE8,(NA)법인등록번호,(NA)사업자등록번호,"3020, Financial Services","3020, Financial Services",(NA) 설립일자,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,VLK,(NA) 상장일자,(NA) 회계연도,(NA) 회계분기,(NA) 유동자산금액,(NA) 비유동자산금액,(NA) 자산총계금액,(NA) 유동부채금액,(NA) 비유동부채금액,(NA) 부채총계금액,(NA) 자본총계금액,(NA) 부채자본총계금액,20.903천 유로,(NA) 매출원가금액,(NA) 판매비관리비금액,498천 유로,(NA) 기타영업외비용금액,18.920천 유로,(NA) 이자수입,(NA) 기타영업외수익금액,(계산예정)법인세차감전순이익,18.428천 유로,(NA) 영업활동현금흐름금액,(NA) 투자활동현금흐름금액,(NA) 재무활동현금흐름금액,(NA) 기초현금자산금액,(NA) 기말현금자산금액,(NA) 부채비율,(계산예정)영업이익율,(계산예정)매출액증가율,(계산예정)영업이익증가율,(계산예정)당기순이익 증가율,(계산예정)기업CAGR,(계산예정)기업 연수,(계산예정)기업 상태,주당가치: 6.40,(NA) 작업구분코드,(NA) 데이터생성일자,(NA) 연계처리상태코드,(NA) 연계처리일자
